[0, 0, 0]
Voltage_1 (1)	Current_1 (1)	logcurrent
2.556227	0.003864	-5.5560523626319
2.559036	0.004096	-5.4977443912449
2.561863	0.00434	-5.4398809308698
2.564711	0.004599	-5.3819163904244
2.567585	0.004874	-5.3238403237791
2.570482	0.005166	-5.2656565843085
2.57341	0.005475	-5.2075630032796
2.576351	0.005801	-5.1497249624982
2.579346	0.006148	-5.0916284533058
2.582363	0.006516	-5.0334945882423
2.585413	0.006905	-4.9755094921209
2.588493	0.007317	-4.9175548710802
2.591618	0.007755	-4.8594174823536
2.59479	0.008218	-4.8014284085209
2.597984	0.008709	-4.7433983052715
2.601233	0.00923	-4.6852962304674
2.604528	0.009781	-4.6273135506738
2.607874	0.010366	-4.5692240592146
2.611235	0.010977	-4.511953104277
2.614677	0.011632	-4.453995358191
2.618212	0.012334	-4.3953956024128
2.621773	0.013068	-4.3375887852433
2.625395	0.013848	-4.2796144611082
2.629087	0.014677	-4.2214736363531
2.632843	0.015553	-4.1635017329197
2.636669	0.016483	-4.1054257322329
2.640556	0.017465	-4.0475564007233
2.644547	0.01851	-3.9894441523967
2.648609	0.019618	-3.93130776684
2.65274	0.020789	-3.8733312783172
2.656981	0.022037	-3.8150324201145
2.661278	0.023352	-3.7570726454303
2.665689	0.024748	-3.6990106013134
2.6702	0.026231	-3.6408133615449
2.674805	0.027801	-3.5826832877095
2.679493	0.029459	-3.5247558128551
2.684301	0.031217	-3.4667924607606
2.689219	0.03308	-3.4088264088266
2.694271	0.035061	-3.350665877363
2.699425	0.037159	-3.2925492760552
2.704716	0.039381	-3.2344718124928
2.710117	0.041731	-3.1765110210904
2.715666	0.044224	-3.1184876508369
2.721348	0.046866	-3.0604628131259
2.727179	0.049669	-3.0023742829425
2.733158	0.052637	-2.9443359844706
2.739309	0.055787	-2.8862144116481
2.745598	0.059115	-2.8282705796671
2.752073	0.062651	-2.7701756360755
2.758711	0.066399	-2.7120732828541
2.765518	0.070362	-2.6541019342752
2.772491	0.074564	-2.5960974619751
2.779709	0.079022	-2.5380289842711
2.787121	0.083741	-2.4800265767381
2.794739	0.088743	-2.4220107269767
2.802568	0.094053	-2.3638968258172
2.810619	0.099668	-2.3059106164226
2.817717	0.105179	-2.2520916183771
2.826334	0.111506	-2.1936768778706
2.835201	0.118202	-2.1353602536795
2.844261	0.125261	-2.0773557185222
2.853676	0.132805	-2.0188733920462
2.863293	0.140752	-1.9607558024718
2.873161	0.149193	-1.9025145092032
2.883379	0.158091	-1.8445844623833
2.89394	0.167578	-1.7863063644666
2.904806	0.177621	-1.728103212171
2.915928	0.188215	-1.6701703525627
2.927492	0.199541	-1.6117355499828

