[0, 0, 0]
Voltage_1 (1)	Current_1 (1)	logcurrent
1.741712	0.008218	-4.8014284085209
1.744091	0.008709	-4.7433983052715
1.746498	0.00923	-4.6852962304674
1.748935	0.009781	-4.6273135506738
1.751407	0.010365	-4.5693205330944
1.753858	0.010976	-4.5120442079986
1.756396	0.011631	-4.4540813316252
1.758998	0.012333	-4.3954766823983
1.761608	0.013068	-4.3375887852433
1.764264	0.013848	-4.2796144611082
1.766973	0.014676	-4.2215417724891
1.76972	0.015552	-4.1635660312641
1.772519	0.016482	-4.1054864026409
1.775361	0.017464	-4.0476136597345
1.778271	0.01851	-3.9894441523967
1.781234	0.019618	-3.93130776684
1.784251	0.020789	-3.8733312783172
1.787349	0.022036	-3.8150777993717
1.790495	0.023351	-3.7571154692318
1.793713	0.024747	-3.6990510094354
1.797014	0.02623	-3.6408514851034
1.800385	0.0278	-3.5827192582855
1.803829	0.029458	-3.5247897589148
1.807362	0.031217	-3.4667924607606
1.810982	0.033079	-3.4088566390296
1.814709	0.035061	-3.350665877363
1.818529	0.037158	-3.2925761877982
1.822454	0.03938	-3.2344972057712
1.826479	0.04173	-3.1765349843787
1.830625	0.044223	-3.1185102632489
1.834891	0.046866	-3.0604628131259
1.839287	0.049668	-3.0023944164275
1.843804	0.052636	-2.9443549826942
1.848482	0.055787	-2.8862144116481
1.853286	0.059114	-2.8282874959905
1.85826	0.062651	-2.7701756360755
1.863389	0.066398	-2.7120883434353
1.868685	0.070361	-2.654116146593
1.874148	0.074564	-2.5960974619751
1.879824	0.079021	-2.5380416390549
1.885688	0.08374	-2.4800385183911
1.89176	0.088742	-2.4220219955346
1.898052	0.094053	-2.3638968258172
1.904567	0.099667	-2.3059206497835
1.910262	0.105164	-2.2522342425673
1.917308	0.111487	-2.1938472868076
1.924624	0.118183	-2.1355210083809
1.93217	0.125243	-2.0774994288025
1.940084	0.132789	-2.0189938766958
1.948264	0.140732	-1.9608979064638
1.956761	0.149176	-1.9026284620603
1.96557	0.158076	-1.8446793489464
1.974763	0.167564	-1.7863899111424
1.984308	0.177609	-1.7281707740324
1.994182	0.188202	-1.6702394248948
2.004564	0.199529	-1.6117956898079

